,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude,longitude,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
760,37.1,-119.8,AMT006,BEA162,060390001092042,3.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.1,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
761,37.1,-119.6,AMT006,BEA162,060390001024064,35.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.1,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
762,37.1,-119.5,AMT006,BEA162,060190064052053,20.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,37.1,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
763,37.1,-119.4,AMT006,BEA162,060190064023043,33.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,37.1,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
764,37.1,-119.3,AMT006,BEA162,060190064025010,34.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,37.1,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
765,37.1,-118.9,AMT006,BEA162,060190064022087,21.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,37.1,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
766,37.2,-122.4,AMT006,BEA163,060816138001035,126.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.2,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
767,37.2,-122.3,AMT006,BEA163,060816138004154,21.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.2,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
768,37.2,-122.2,AMT006,BEA163,060871205003006,3.0,BTA404,CMA175,06087,Santa Cruz,EAG006,IVM175,37.2,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
769,37.2,-122.1,AMT006,BEA163,060871205005001,127.0,BTA404,CMA175,06087,Santa Cruz,EAG006,IVM175,37.2,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
770,37.2,-122.0,AMT006,BEA163,060855118001004,146.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.2,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
771,37.2,-121.9,AMT006,BEA163,060855118003000,13.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.2,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
772,37.2,-121.8,AMT006,BEA163,060855119112007,74.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.2,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
773,37.2,-121.7,AMT006,BEA163,060855135001310,15.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.2,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
774,37.2,-121.6,AMT006,BEA163,060855135001202,148.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.2,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
775,37.2,-121.1,AMT006,BEA163,060470020002098,2.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-121.1,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
776,37.2,-121.0,AMT006,BEA163,060470020001171,21.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-121.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
777,37.2,-120.9,AMT006,BEA163,060470020001125,0.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-120.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
778,37.2,-120.6,AMT006,BEA163,060470009011138,20.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-120.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
779,37.2,-120.4,AMT006,BEA163,060470009012019,10.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-120.4,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
780,37.2,-120.2,AMT006,BEA163,060470019022022,53.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.2,-120.2,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
781,37.2,-119.9,AMT006,BEA162,060390001092016,24.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.2,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
782,37.2,-119.8,AMT006,BEA162,060390001062004,324.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.2,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
783,37.2,-119.7,AMT006,BEA162,060390001082086,179.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.2,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
784,37.2,-119.4,AMT006,BEA162,060390001023078,11.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.2,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
785,37.2,-119.2,AMT006,BEA162,060190064021076,11.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,37.2,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
786,37.2,-118.4,AMT010,BEA151,060270002002157,1.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,37.2,-118.4,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
787,37.2,-118.3,AMT010,BEA151,060270001001405,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,37.2,-118.3,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
788,37.3,-122.4,AMT006,BEA163,060816138001000,11.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.3,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
789,37.3,-122.3,AMT006,BEA163,060816138002064,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.3,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
790,37.3,-122.1,AMT006,BEA163,060855117071055,59.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.3,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
791,37.3,-122.0,AMT006,BEA163,060855079042001,144.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.3,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
792,37.3,-121.9,AMT006,BEA163,060855024002003,145.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.3,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
793,37.3,-121.8,AMT006,BEA163,060855033331005,119.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.3,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
794,37.3,-121.7,AMT006,BEA163,060855135001277,27.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.3,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
795,37.3,-121.3,AMT006,BEA163,060990034001022,86.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.3,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
796,37.3,-121.1,AMT006,BEA163,060990034001116,1.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.3,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
797,37.3,-121.0,AMT006,BEA163,060470020001037,0.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-121.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
798,37.3,-120.9,AMT006,BEA163,060470004011116,0.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
799,37.3,-120.7,AMT006,BEA163,060470003032039,6.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
800,37.3,-120.6,AMT006,BEA163,060470009011004,35.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
801,37.3,-120.5,AMT006,BEA163,060470015021011,230.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.5,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
802,37.3,-120.4,AMT006,BEA163,060470026001023,23.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.4,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
803,37.3,-120.3,AMT006,BEA163,060470019011135,1.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.3,-120.3,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
804,37.3,-120.1,AMT006,BEA163,060430001022030,0.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.3,-120.1,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
805,37.3,-119.7,AMT006,BEA162,060390001081012,254.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.3,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
806,37.3,-119.6,AMT006,BEA162,060390001043001,306.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.3,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
807,37.3,-119.5,AMT006,BEA162,060390001021155,0.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.3,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
808,37.4,-122.4,AMT006,BEA163,060816137003001,60.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.4,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
809,37.4,-122.3,AMT006,BEA163,060816138002017,50.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.4,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
810,37.4,-122.2,AMT006,BEA163,060816132001028,47.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.4,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
811,37.4,-122.1,AMT006,BEA163,060855094042002,928.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
812,37.4,-122.0,AMT006,BEA163,060855048052005,60.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
813,37.4,-121.9,AMT006,BEA163,060855043221000,364.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
814,37.4,-121.8,AMT006,BEA163,060855043082021,0.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
815,37.4,-121.7,AMT006,BEA163,060855135001059,6.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
816,37.4,-121.6,AMT006,BEA163,060855135001009,1.0,BTA404,CMA027,06085,Santa Clara,EAG006,IVM027,37.4,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
817,37.4,-121.3,AMT006,BEA163,060990033002105,0.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.4,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
818,37.4,-121.1,AMT006,BEA163,060990034001042,80.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.4,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
819,37.4,-121.0,AMT006,BEA163,060990034002000,46.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.4,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
820,37.4,-120.9,AMT006,BEA163,060470004022052,25.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
821,37.4,-120.8,AMT006,BEA163,060470002021057,44.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
822,37.4,-120.7,AMT006,BEA163,060470003013036,1.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
823,37.4,-120.6,AMT006,BEA163,060470005043000,20.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
824,37.4,-120.5,AMT006,BEA163,060470025002008,0.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.5,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
825,37.4,-120.4,AMT006,BEA163,060470019011016,8.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.4,-120.4,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
826,37.4,-120.0,AMT006,BEA163,060430001021023,97.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.4,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
827,37.4,-119.8,AMT006,BEA163,060430003012049,83.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.4,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
828,37.4,-119.7,AMT006,BEA162,060390001032014,37.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.4,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
829,37.4,-119.6,AMT006,BEA162,060390001031076,254.0,BTA157,CMA339,06039,Madera,EAG006,IVM339,37.4,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
830,37.4,-118.6,AMT010,BEA151,060270002001164,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,37.4,-118.6,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
831,37.4,-118.4,AMT010,BEA151,060270001002030,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,37.4,-118.4,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
832,37.4,-118.2,AMT010,BEA151,060270001001062,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,37.4,-118.2,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
833,37.5,-122.5,AMT006,BEA163,060816136001003,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.5,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
834,37.5,-122.4,AMT006,BEA163,060816135012057,40.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.5,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
835,37.5,-122.3,AMT006,BEA163,060816089001000,653.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.5,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
836,37.5,-122.2,AMT006,BEA163,060816103021030,20.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.5,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
837,37.5,-122.1,AMT006,BEA163,060014415031026,0.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.5,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
838,37.5,-122.0,AMT006,BEA163,060014446022013,7.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.5,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
839,37.5,-121.9,AMT006,BEA163,060014432001000,334.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.5,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
840,37.5,-121.2,AMT006,BEA163,060990033002047,22.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.5,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
841,37.5,-121.1,AMT006,BEA163,060990033003005,13.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.5,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
842,37.5,-121.0,AMT006,BEA163,060990031003039,26.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.5,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
843,37.5,-120.9,AMT006,BEA163,060990036033066,13.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.5,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
844,37.5,-120.8,AMT006,BEA163,060990036044036,25.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.5,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
845,37.5,-120.7,AMT006,BEA163,060470002012001,22.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.5,-120.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
846,37.5,-120.5,AMT006,BEA163,060470025001175,31.0,BTA291,CMA339,06047,Merced,EAG006,IVM339,37.5,-120.5,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
847,37.5,-120.2,AMT006,BEA163,060430001014103,12.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.5,-120.2,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
848,37.5,-120.0,AMT006,BEA163,060430001013004,209.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.5,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
849,37.5,-119.9,AMT006,BEA163,060430003013011,115.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.5,-119.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
850,37.5,-119.8,AMT006,BEA163,060430003023020,109.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.5,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
851,37.5,-119.7,AMT006,BEA163,060430003022001,93.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.5,-119.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
852,37.6,-122.6,,,,,,,,,,,37.6,-122.6,,,,,,,,,
853,37.6,-122.5,AMT006,BEA163,060816032004006,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.6,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
854,37.6,-122.4,AMT006,BEA163,060816048001007,128.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.6,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
855,37.6,-122.3,AMT006,BEA163,060819901000013,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.6,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
856,37.6,-122.2,AMT006,BEA163,060819901000011,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.6,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
857,37.6,-122.1,AMT006,BEA163,060014371011118,0.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.6,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
858,37.6,-122.0,AMT006,BEA163,060014401001022,341.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.6,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
859,37.6,-121.9,AMT006,BEA163,060014506011009,426.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.6,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
860,37.6,-121.8,AMT006,BEA163,060014507013058,16.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.6,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
861,37.6,-121.6,AMT006,BEA163,060014511013279,12.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.6,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
862,37.6,-121.5,AMT006,BEA163,060770055021065,35.0,BTA434,CMA107,06077,San Joaquin,EAG006,IVM107,37.6,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
863,37.6,-121.3,AMT006,BEA163,060990033002002,25.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
864,37.6,-121.2,AMT006,BEA163,060990033001005,42.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
865,37.6,-121.1,AMT006,BEA163,060990040003039,269.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
866,37.6,-121.0,AMT006,BEA163,060990024011002,982.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
867,37.6,-120.9,AMT006,BEA163,060990030011092,29.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
868,37.6,-120.8,AMT006,BEA163,060990029012023,28.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
869,37.6,-120.7,AMT006,BEA163,060990029011047,23.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-120.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
870,37.6,-120.6,AMT006,BEA163,060990029011050,31.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-120.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
871,37.6,-120.5,AMT006,BEA163,060990029011070,31.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.6,-120.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
872,37.6,-120.3,AMT006,BEA163,060430002001066,4.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.6,-120.3,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
873,37.6,-120.0,AMT006,BEA163,060430001011053,0.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.6,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
874,37.6,-119.8,AMT006,BEA163,060430003021064,0.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.6,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
875,37.6,-119.6,AMT006,BEA163,060430004002000,0.0,BTA291,CMA338,06043,Mariposa,EAG006,IVM338,37.6,-119.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,06,California,VPC006
876,37.6,-119.0,AMT010,BEA151,060510002008103,0.0,BTA372,CMA341,06051,Mono,EAG006,IVM341,37.6,-119.0,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
877,37.6,-118.7,AMT010,BEA151,060510001014169,0.0,BTA372,CMA341,06051,Mono,EAG006,IVM341,37.6,-118.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
878,37.7,-122.5,AMT006,BEA163,060816010001000,789.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.7,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
879,37.7,-122.4,AMT006,BEA163,060816001001005,6.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.7,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
880,37.7,-122.3,AMT006,BEA163,060819901000001,0.0,BTA404,CMA007,06081,San Mateo,EAG006,IVM007,37.7,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
881,37.7,-122.2,AMT006,BEA163,060019900000016,0.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
882,37.7,-122.1,AMT006,BEA163,060014306003025,57.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
883,37.7,-122.0,AMT006,BEA163,060014506012014,57.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
884,37.7,-121.9,AMT006,BEA163,060014507431015,5.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
885,37.7,-121.8,AMT006,BEA163,060014513001006,11.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
886,37.7,-121.7,AMT006,BEA163,060014511011105,2.0,BTA404,CMA007,06001,Alameda,EAG006,IVM007,37.7,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
887,37.7,-121.5,AMT006,BEA163,060770055021020,1.0,BTA434,CMA107,06077,San Joaquin,EAG006,IVM107,37.7,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
888,37.7,-121.4,AMT006,BEA163,060770055021000,211.0,BTA434,CMA107,06077,San Joaquin,EAG006,IVM107,37.7,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
889,37.7,-121.3,AMT006,BEA163,060770055011007,207.0,BTA434,CMA107,06077,San Joaquin,EAG006,IVM107,37.7,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
890,37.7,-121.2,AMT006,BEA163,060770051062080,76.0,BTA434,CMA107,06077,San Joaquin,EAG006,IVM107,37.7,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
891,37.7,-121.1,AMT006,BEA163,060990040002031,4.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.7,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
892,37.7,-121.0,AMT006,BEA163,060990005064009,196.0,BTA303,CMA142,06099,Stanislaus,EAG006,IVM142,37.7,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
