,Unnamed: 0,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude.1,longitude.1,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
812,812,37.4,-122.0,AMT006,BEA163,60855048052005.0,60.0,BTA404,CMA027,6085.0,Santa Clara,EAG006,IVM027,37.4,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
813,813,37.4,-121.9,AMT006,BEA163,60855043221000.0,364.0,BTA404,CMA027,6085.0,Santa Clara,EAG006,IVM027,37.4,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
814,814,37.4,-121.8,AMT006,BEA163,60855043082021.0,0.0,BTA404,CMA027,6085.0,Santa Clara,EAG006,IVM027,37.4,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
815,815,37.4,-121.7,AMT006,BEA163,60855135001059.0,6.0,BTA404,CMA027,6085.0,Santa Clara,EAG006,IVM027,37.4,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
816,816,37.4,-121.6,AMT006,BEA163,60855135001009.0,1.0,BTA404,CMA027,6085.0,Santa Clara,EAG006,IVM027,37.4,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
817,817,37.4,-121.3,AMT006,BEA163,60990033002105.0,0.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.4,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
818,818,37.4,-121.1,AMT006,BEA163,60990034001042.0,80.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.4,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
819,819,37.4,-121.0,AMT006,BEA163,60990034002000.0,46.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.4,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
820,820,37.4,-120.9,AMT006,BEA163,60470004022052.0,25.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
821,821,37.4,-120.8,AMT006,BEA163,60470002021057.0,44.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
822,822,37.4,-120.7,AMT006,BEA163,60470003013036.0,1.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
823,823,37.4,-120.6,AMT006,BEA163,60470005043000.0,20.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
824,824,37.4,-120.5,AMT006,BEA163,60470025002008.0,0.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.5,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
825,825,37.4,-120.4,AMT006,BEA163,60470019011016.0,8.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.4,-120.4,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
826,826,37.4,-120.0,AMT006,BEA163,60430001021023.0,97.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.4,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
827,827,37.4,-119.8,AMT006,BEA163,60430003012049.0,83.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.4,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
828,828,37.4,-119.7,AMT006,BEA162,60390001032014.0,37.0,BTA157,CMA339,6039.0,Madera,EAG006,IVM339,37.4,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
829,829,37.4,-119.6,AMT006,BEA162,60390001031076.0,254.0,BTA157,CMA339,6039.0,Madera,EAG006,IVM339,37.4,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
830,830,37.4,-118.6,AMT010,BEA151,60270002001164.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,37.4,-118.6,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
831,831,37.4,-118.4,AMT010,BEA151,60270001002030.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,37.4,-118.4,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
832,832,37.4,-118.2,AMT010,BEA151,60270001001062.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,37.4,-118.2,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
833,833,37.5,-122.5,AMT006,BEA163,60816136001003.0,0.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.5,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
834,834,37.5,-122.4,AMT006,BEA163,60816135012057.0,40.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.5,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
835,835,37.5,-122.3,AMT006,BEA163,60816089001000.0,653.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.5,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
836,836,37.5,-122.2,AMT006,BEA163,60816103021030.0,20.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.5,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
837,837,37.5,-122.1,AMT006,BEA163,60014415031026.0,0.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.5,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
838,838,37.5,-122.0,AMT006,BEA163,60014446022013.0,7.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.5,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
839,839,37.5,-121.9,AMT006,BEA163,60014432001000.0,334.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.5,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
840,840,37.5,-121.2,AMT006,BEA163,60990033002047.0,22.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.5,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
841,841,37.5,-121.1,AMT006,BEA163,60990033003005.0,13.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.5,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
842,842,37.5,-121.0,AMT006,BEA163,60990031003039.0,26.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.5,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
843,843,37.5,-120.9,AMT006,BEA163,60990036033066.0,13.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.5,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
844,844,37.5,-120.8,AMT006,BEA163,60990036044036.0,25.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.5,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
845,845,37.5,-120.7,AMT006,BEA163,60470002012001.0,22.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.5,-120.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
846,846,37.5,-120.5,AMT006,BEA163,60470025001175.0,31.0,BTA291,CMA339,6047.0,Merced,EAG006,IVM339,37.5,-120.5,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
847,847,37.5,-120.2,AMT006,BEA163,60430001014103.0,12.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.5,-120.2,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
848,848,37.5,-120.0,AMT006,BEA163,60430001013004.0,209.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.5,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
849,849,37.5,-119.9,AMT006,BEA163,60430003013011.0,115.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.5,-119.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
850,850,37.5,-119.8,AMT006,BEA163,60430003023020.0,109.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.5,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
851,851,37.5,-119.7,AMT006,BEA163,60430003022001.0,93.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.5,-119.7,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
853,853,37.6,-122.5,AMT006,BEA163,60816032004006.0,0.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.6,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
854,854,37.6,-122.4,AMT006,BEA163,60816048001007.0,128.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.6,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
855,855,37.6,-122.3,AMT006,BEA163,60819901000013.0,0.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.6,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
856,856,37.6,-122.2,AMT006,BEA163,60819901000011.0,0.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.6,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
857,857,37.6,-122.1,AMT006,BEA163,60014371011118.0,0.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.6,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
858,858,37.6,-122.0,AMT006,BEA163,60014401001022.0,341.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.6,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
859,859,37.6,-121.9,AMT006,BEA163,60014506011009.0,426.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.6,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
860,860,37.6,-121.8,AMT006,BEA163,60014507013058.0,16.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.6,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
861,861,37.6,-121.6,AMT006,BEA163,60014511013279.0,12.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.6,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
862,862,37.6,-121.5,AMT006,BEA163,60770055021065.0,35.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.6,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
863,863,37.6,-121.3,AMT006,BEA163,60990033002002.0,25.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
864,864,37.6,-121.2,AMT006,BEA163,60990033001005.0,42.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
865,865,37.6,-121.1,AMT006,BEA163,60990040003039.0,269.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
866,866,37.6,-121.0,AMT006,BEA163,60990024011002.0,982.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
867,867,37.6,-120.9,AMT006,BEA163,60990030011092.0,29.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
868,868,37.6,-120.8,AMT006,BEA163,60990029012023.0,28.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
869,869,37.6,-120.7,AMT006,BEA163,60990029011047.0,23.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-120.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
870,870,37.6,-120.6,AMT006,BEA163,60990029011050.0,31.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-120.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
871,871,37.6,-120.5,AMT006,BEA163,60990029011070.0,31.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.6,-120.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
872,872,37.6,-120.3,AMT006,BEA163,60430002001066.0,4.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.6,-120.3,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
873,873,37.6,-120.0,AMT006,BEA163,60430001011053.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.6,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
874,874,37.6,-119.8,AMT006,BEA163,60430003021064.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.6,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
875,875,37.6,-119.6,AMT006,BEA163,60430004002000.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.6,-119.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
876,876,37.6,-119.0,AMT010,BEA151,60510002008103.0,0.0,BTA372,CMA341,6051.0,Mono,EAG006,IVM341,37.6,-119.0,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
877,877,37.6,-118.7,AMT010,BEA151,60510001014169.0,0.0,BTA372,CMA341,6051.0,Mono,EAG006,IVM341,37.6,-118.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
878,878,37.7,-122.5,AMT006,BEA163,60816010001000.0,789.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.7,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
879,879,37.7,-122.4,AMT006,BEA163,60816001001005.0,6.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.7,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
880,880,37.7,-122.3,AMT006,BEA163,60819901000001.0,0.0,BTA404,CMA007,6081.0,San Mateo,EAG006,IVM007,37.7,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
881,881,37.7,-122.2,AMT006,BEA163,60019900000016.0,0.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
882,882,37.7,-122.1,AMT006,BEA163,60014306003025.0,57.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
883,883,37.7,-122.0,AMT006,BEA163,60014506012014.0,57.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
884,884,37.7,-121.9,AMT006,BEA163,60014507431015.0,5.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
885,885,37.7,-121.8,AMT006,BEA163,60014513001006.0,11.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
886,886,37.7,-121.7,AMT006,BEA163,60014511011105.0,2.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.7,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
887,887,37.7,-121.5,AMT006,BEA163,60770055021020.0,1.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.7,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
888,888,37.7,-121.4,AMT006,BEA163,60770055021000.0,211.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.7,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
889,889,37.7,-121.3,AMT006,BEA163,60770055011007.0,207.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.7,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
890,890,37.7,-121.2,AMT006,BEA163,60770051062080.0,76.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.7,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
891,891,37.7,-121.1,AMT006,BEA163,60990040002031.0,4.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
892,892,37.7,-121.0,AMT006,BEA163,60990005064009.0,196.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
893,893,37.7,-120.9,AMT006,BEA163,60990004022000.0,29.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
894,894,37.7,-120.8,AMT006,BEA163,60990028013028.0,35.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
895,895,37.7,-120.6,AMT006,BEA163,60990028013043.0,6.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-120.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
896,896,37.7,-120.5,AMT006,BEA163,60990028013012.0,0.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.7,-120.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
897,897,37.7,-120.2,AMT006,BEA163,60430002002066.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.7,-120.2,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
898,898,37.7,-120.0,AMT006,BEA163,60430002003183.0,1.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.7,-120.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
899,899,37.7,-119.8,AMT006,BEA163,60430003021012.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.7,-119.8,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
900,900,37.7,-118.4,AMT010,BEA151,60510001011162.0,69.0,BTA372,CMA341,6051.0,Mono,EAG006,IVM341,37.7,-118.4,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
902,902,37.8,-122.5,AMT006,BEA163,60750601001016.0,0.0,BTA404,CMA007,6075.0,San Francisco,EAG006,IVM007,37.8,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
903,903,37.8,-122.4,AMT006,BEA163,60750105001019.0,13.0,BTA404,CMA007,6075.0,San Francisco,EAG006,IVM007,37.8,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
904,904,37.8,-122.3,AMT006,BEA163,60019819001006.0,8.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.8,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
905,905,37.8,-122.2,AMT006,BEA163,60014067002002.0,132.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.8,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
906,906,37.8,-122.1,AMT006,BEA163,60014301021012.0,3.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.8,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
907,907,37.8,-122.0,AMT006,BEA163,60133452031042.0,6.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.8,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
908,908,37.8,-121.9,AMT006,BEA163,60133551132015.0,52.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.8,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
909,909,37.8,-121.8,AMT006,BEA163,60133551121192.0,25.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.8,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
910,910,37.8,-121.6,AMT006,BEA163,60014511013014.0,0.0,BTA404,CMA007,6001.0,Alameda,EAG006,IVM007,37.8,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
911,911,37.8,-121.5,AMT006,BEA163,60770039001199.0,68.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
912,912,37.8,-121.4,AMT006,BEA163,60770052021018.0,21.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
913,913,37.8,-121.3,AMT006,BEA163,60770051191052.0,10.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
914,914,37.8,-121.2,AMT006,BEA163,60770051102024.0,34.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
915,915,37.8,-121.1,AMT006,BEA163,60770050031039.0,12.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
916,916,37.8,-121.0,AMT006,BEA163,60770049012004.0,107.0,BTA434,CMA107,6077.0,San Joaquin,EAG006,IVM107,37.8,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
917,917,37.8,-120.9,AMT006,BEA163,60990001013035.0,54.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.8,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
918,918,37.8,-120.8,AMT006,BEA163,60990001011007.0,231.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.8,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
919,919,37.8,-120.7,AMT006,BEA163,60990001023008.0,13.0,BTA303,CMA142,6099.0,Stanislaus,EAG006,IVM142,37.8,-120.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
920,920,37.8,-120.4,AMT006,BEA163,61090052011291.0,0.0,BTA303,CMA338,6109.0,Tuolumne,EAG006,IVM338,37.8,-120.4,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
921,921,37.8,-120.2,AMT006,BEA163,61090042003120.0,22.0,BTA303,CMA338,6109.0,Tuolumne,EAG006,IVM338,37.8,-120.2,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
922,922,37.8,-119.9,AMT006,BEA163,61090042001421.0,2.0,BTA303,CMA338,6109.0,Tuolumne,EAG006,IVM338,37.8,-119.9,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
923,923,37.8,-119.6,AMT006,BEA163,60430004001020.0,0.0,BTA291,CMA338,6043.0,Mariposa,EAG006,IVM338,37.8,-119.6,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
924,924,37.8,-119.1,AMT010,BEA151,60510001012123.0,0.0,BTA372,CMA341,6051.0,Mono,EAG006,IVM341,37.8,-119.1,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
925,925,37.9,-122.7,AMT006,BEA163,60411321002037.0,10.0,BTA404,CMA007,6041.0,Marin,EAG006,IVM007,37.9,-122.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
926,926,37.9,-122.6,AMT006,BEA163,60411311002022.0,0.0,BTA404,CMA007,6041.0,Marin,EAG006,IVM007,37.9,-122.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
927,927,37.9,-122.5,AMT006,BEA163,60411241004008.0,167.0,BTA404,CMA007,6041.0,Marin,EAG006,IVM007,37.9,-122.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
928,928,37.9,-122.4,AMT006,BEA163,60750179021000.0,2.0,BTA404,CMA007,6075.0,San Francisco,EAG006,IVM007,37.9,-122.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
929,929,37.9,-122.3,AMT006,BEA163,60133891002013.0,2.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-122.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
930,930,37.9,-122.2,AMT006,BEA163,60133540022009.0,55.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-122.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
931,931,37.9,-122.1,AMT006,BEA163,60133480003000.0,86.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-122.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
932,932,37.9,-122.0,AMT006,BEA163,60133383022025.0,83.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
933,933,37.9,-121.9,AMT006,BEA163,60133553061000.0,41.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
934,934,37.9,-121.7,AMT006,BEA163,60133032052057.0,42.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
935,935,37.9,-121.6,AMT006,BEA163,60133040031014.0,228.0,BTA404,CMA007,6013.0,Contra Costa,EAG006,IVM007,37.9,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
